word,x,y,cui,semantic_type,zone,sample
WNT10A,-13.9344283449,-10.5783190185,C1422222,Gene or Genome,42.0,1.0
Fisheries,11.7739922308,-3.35898605903,C0016162,Organization,312.0,1.0
obovatol,-3.82792933199,15.1759709885,C0617763,Organic Chemical,170.0,1.0
pylorospasm,2.11916299885,-16.7581678168,C0152163,Disease or Syndrome,209.0,1.0
PYT,3.51498835454,-6.33650468078,C1704872,Gene or Genome,234.0,1.0
Authority,11.6251603553,-3.90963998579,C0599437,Social Behavior,311.0,1.0
cycloastragenol,-3.32804578194,13.315227233,C0056730,Organic Chemical,169.0,1.0
shocking,10.7135900604,-8.98249584696,C0036974,Pathologic Function,290.0,1.0
asthma-management,13.5185097517,-8.19606371822,C1318955,Health Care Activity,328.0,1.0
AM2389,-7.03521592118,10.3308160902,C2976633,Organic Chemical,129.0,1.0
DRD1A,-12.2705549827,-6.26877465079,C1333250,Gene or Genome,63.0,1.0
ASTN1,-9.79864133331,-10.563824516,C1825094,Gene or Genome,99.0,1.0
grepafloxacin,3.24678484082,9.85381447226,C0287721,Antibiotic,224.0,1.0
phenidone,-9.97328835362,7.51040408964,C0070562,Organic Chemical,90.0,1.0
MAO-Inhibitors,1.85226285274,7.63519083783,C0026457,Organic Chemical,223.0,1.0
SAMD4A,-7.81234087091,-7.79191035005,C1826968,Gene or Genome,119.0,1.0
philanthotoxin-343,-11.6087736174,10.074379012,C0167050,Biologically Active Substance,91.0,1.0
ilium,5.5159068052,-13.6854123764,C0020889,"Body Part, Organ, or Organ Component",249.0,1.0
secretogranin-II,-12.9201269208,2.37053788469,C1335805,Gene or Genome,68.0,1.0
Temephos,1.46143127134,11.6494849284,C0000714,Hazardous or Poisonous Substance,206.0,1.0
Cancer,11.3795245141,-3.45980202714,C1547140,Biomedical Occupation or Discipline,312.0,1.0
mucolipidoses,-3.0918688033,-13.2726149332,C0026697,Disease or Syndrome,154.0,1.0
14-deoxyandrographolide,-3.98607586016,13.7159070177,C0758160,Organic Chemical,169.0,1.0
N-benzyloxycarbonyl-Val-Leu-leucinal,-12.5448139446,6.68577619228,C1565132,Biologically Active Substance,70.0,1.0
gamma-thrombin,-10.2561752037,3.29373865409,C2256557,Molecular Function,87.0,1.0
carbutamide,1.06446604433,3.39409487176,C0007080,Pharmacologic Substance,201.0,1.0
VASOPRESSIN,-7.41505979784,17.5910845229,C1705480,Hormone,132.0,1.0
TGFbetaR,-17.0378991409,0.630606682328,C1150596,Molecular Function,29.0,1.0
tyrosine-phenol-lyase,-7.40678026208,-0.284441017903,C0041493,Enzyme,123.0,1.0
PARG,-17.2060962635,-4.6087561579,C1418269,Gene or Genome,26.0,1.0
Phygasia,8.61762581652,11.0281643326,C3315416,Eukaryote,282.0,1.0
cineangiocardiography,2.20891323112,-8.81203736803,C0202871,Diagnostic Procedure,214.0,1.0
EPS,-1.31263712045,2.45274813951,C0059954,"Amino Acid, Peptide, or Protein",182.0,1.0
EPM,9.57241456674,-10.9748617665,C3889714,Gene or Genome,288.0,1.0
GalNAc-T1,-9.54985930755,-2.12126567825,C2002998,"Amino Acid, Peptide, or Protein",103.0,1.0
orthopantogram,3.41069586914,-8.88457898669,C0034579,Diagnostic Procedure,214.0,1.0
EPD,0.576151716136,-7.48513523664,C1412691,Gene or Genome,195.0,1.0
furunculosis,2.25238829089,-14.543951247,C0016867,Disease or Syndrome,210.0,1.0
illiterate,14.7925398158,-9.57864401256,C0020899,Finding,327.0,1.0
Gempylidae,12.0627038009,7.96838106969,C0329570,Fish,318.0,1.0
CLLP,-12.3004133042,-8.92889276452,C1413798,Gene or Genome,62.0,1.0
vexibinol,-7.58282349183,8.59078863796,C0084966,Organic Chemical,128.0,1.0
Hypoosmolarity,-11.5738427425,4.34817546201,C0301631,Finding,88.0,1.0
"1,2-dihexanoyl-sn-glycero-3-phosphoethanolamine",-12.8066786149,7.06525340106,C0626715,Organic Chemical,70.0,1.0
binding,-0.00573455200159,-6.57049070897,C1145667,Activity,196.0,1.0
DOSE,-8.06570458763,16.6944563988,C0178602,Quantitative Concept,113.0,1.0
Oesophagus,3.24585174254,-13.0133278992,C0014876,"Body Part, Organ, or Organ Component",211.0,1.0
Enbucrilate,3.65725823533,-5.2587355438,C0014035,Organic Chemical,235.0,1.0
Aplidine,-11.4689208863,5.00560155632,C0388638,Pharmacologic Substance,88.0,1.0
OSRA,9.74972891309,-5.98221715912,C0614182,"Amino Acid, Peptide, or Protein",291.0,1.0
ACETYLCARNITINE,-8.29393874182,17.2113013333,C0001040,Pharmacologic Substance,113.0,1.0
post-precipitation,2.58136769457,-1.91579571025,C2736855,Temporal Concept,217.0,1.0
haponin,-11.3140585887,1.9077357524,C2239373,Gene or Genome,87.0,1.0
E2DH,-10.6208521784,0.341180180055,C0014914,"Amino Acid, Peptide, or Protein",86.0,1.0
Tepidimonas,15.9189147348,2.30733649667,C1054170,Bacterium,353.0,1.0
CI-1028,-8.36909971917,7.40278821025,C0964783,Pharmacologic Substance,109.0,1.0
chancre,2.10564143042,-14.7220588497,C0007939,Sign or Symptom,210.0,1.0
SHBG,-4.00108274551,-1.3541697227,C0036883,"Amino Acid, Peptide, or Protein",161.0,1.0
SHBG,-4.00108274551,-1.3541697227,C0202218,Laboratory Procedure,161.0,1.0
ciglitazone,-12.9774234471,10.5547434484,C0055721,Pharmacologic Substance,72.0,1.0
Relocated,4.79114461935,-6.40066420757,C2699029,Activity,234.0,1.0
maribavir,-6.25174858962,7.05198648958,C1508759,Pharmacologic Substance,127.0,1.0
ferrosilicon,8.06503296743,-2.34080259552,C0611706,Inorganic Chemical,274.0,1.0
Osm,4.45463623903,-0.162685543984,C0439186,Quantitative Concept,237.0,1.0
SET3C,-15.9353716177,-5.22379966824,C2613136,Cell Component,26.0,1.0
SUBSTANCE,-7.24037370786,17.1113709521,C0439861,Substance,132.0,1.0
disease-resistance,3.29665718641,12.3225618022,C1136180,Organism Function,225.0,1.0
cefotaxim,3.43413926972,9.54669929641,C0007554,Antibiotic,224.0,1.0
HLA-B,-5.34522057586,-11.2067941732,C0019737,Immunologic Factor,136.0,1.0
OCT313HK,-4.82298898057,9.53882181915,C3180957,"Amino Acid, Peptide, or Protein",148.0,1.0
Phaeophleospora,8.1490625814,4.55619356924,C1077146,Fungus,278.0,1.0
2ME2,-13.4358393815,5.44295019073,C0046319,Organic Chemical,70.0,1.0
neurosurgery,16.2939964142,-7.93432656587,C0027926,Biomedical Occupation or Discipline,347.0,1.0
Z-VAD-FMK,-12.5646501899,6.70943603453,C0383779,"Amino Acid, Peptide, or Protein",70.0,1.0
Hazel,13.6458572005,-1.09057825252,C0330325,Plant,332.0,1.0
Recumbent,7.37578861239,-10.4795469261,C0444334,Spatial Concept,270.0,1.0
NGFRAP1,-11.3225982521,-9.21157492497,C1334878,Gene or Genome,80.0,1.0
Begomoviruses,8.23454732025,1.55513779933,C0949508,Virus,276.0,1.0
UK-68798,-6.92038016386,9.44199857665,C0147769,Pharmacologic Substance,129.0,1.0
"3-(3,5-dichlorophenyl)-5-methyl-5-vinyl-1,3-oxazolidine-2,4-dione",0.267105218121,11.1472106695,C0078245,Pharmacologic Substance,206.0,1.0
crepitations,8.47280563388,-14.082971248,C0034642,Sign or Symptom,268.0,1.0
Bolivar,16.3702387737,-2.11623798012,C3798540,Eukaryote,350.0,1.0
Amblyomma,13.6430069664,3.32263058047,C0323497,Eukaryote,334.0,1.0
MonoS,1.02857816472,-3.8697701137,C0540173,"Indicator, Reagent, or Diagnostic Aid",197.0,1.0
Pregnancies,6.50110557958,-10.7356194417,C0032961,Organism Function,251.0,1.0
Pregnancies,6.50110557958,-10.7356194417,C0552112,Clinical Attribute,251.0,1.0
dinoprostone,1.51199525322,1.83716905193,C0012472,Hormone,201.0,1.0
High-temperature,2.57046839994,-3.9234183746,C0563594,Phenomenon or Process,216.0,1.0
Hydrachnellae,12.9451628472,13.4656808471,C1041410,Eukaryote,321.0,1.0
IMMU-4,-2.66498887747,-4.26049243748,C0217156,Immunologic Factor,159.0,1.0
bromine,-2.05856693818,4.71949114935,C0006223,Hazardous or Poisonous Substance,183.0,1.0
Spumavirus,8.28059550486,1.05605684304,C0080180,Virus,276.0,1.0
"2-ethyl-1,3-hexanediol",1.15424640389,11.3332741346,C0059726,Hazardous or Poisonous Substance,206.0,1.0
Lower-Limb,5.5295284075,-6.19061150025,C0023216,Body Location or Region,253.0,1.0
nostoflan,-1.91318342616,14.3360992263,C1610829,Biologically Active Substance,188.0,1.0
Pentoxifylline,0.186183805448,4.46751432024,C0030899,Pharmacologic Substance,202.0,1.0
Chaitophorus,9.94648574858,13.1513640156,C1000505,Eukaryote,302.0,1.0
Hepatocyte,-2.51812498968,-10.2030587684,C0227525,Cell,156.0,1.0
sex-workers,14.2812271084,-9.9865892829,C0240816,Professional or Occupational Group,327.0,1.0
CT-scan,3.13745884564,-8.86740916391,C0040405,Diagnostic Procedure,214.0,1.0
Hypoparathyroidism,-0.631026687918,-13.2872655478,C0020626,Disease or Syndrome,173.0,1.0
6-TG,-2.38755233767,0.629500525738,C0039902,Organic Chemical,162.0,1.0
NGF-gamma,-9.96974464131,3.62997448816,C0213812,Enzyme,88.0,1.0
"5,10,15,20-tetrakis(1-methyl-4-pyridyl)-21H,23H-porphine",-3.92039775111,3.35153472038,C0076211,Organic Chemical,163.0,1.0
18F-FLT,-1.0405464619,-4.71126892875,C1432709,"Nucleic Acid, Nucleoside, or Nucleotide",178.0,1.0
Cecidophyopsis,12.7862096929,13.6097775166,C1027963,Eukaryote,321.0,1.0
Intrachamber,3.42511414185,9.17833911187,C2964147,Body Space or Junction,224.0,1.0
18-hydroxydeoxycorticosterone,-1.08354876172,1.05207293431,C0045044,Organic Chemical,181.0,1.0
Otocephala,11.7660134887,7.37019648765,C1210437,Fish,318.0,1.0
TYR,-8.96857069783,-12.634397419,C0041485,Pharmacologic Substance,98.0,1.0
Pruritis,8.37240329053,-14.2919144192,C0033774,Sign or Symptom,268.0,1.0
Dibrachys,10.6493837566,12.8682238454,C1891982,Eukaryote,302.0,1.0
feminisation,-0.776608215261,-14.2576892408,C0015799,Pathologic Function,173.0,1.0
AFND,-2.9483323148,-14.3084781706,C0085077,Disease or Syndrome,154.0,1.0
Turpinia,4.06762944458,15.8988659217,C1060283,Plant,246.0,1.0
Fundulopanchax,11.9398513817,7.74292896177,C1083514,Fish,318.0,1.0
homoharringtonine,-2.67539629522,0.600562086247,C0062941,Pharmacologic Substance,162.0,1.0
Papilloedema,0.562946554393,-13.8989351535,C0030353,Disease or Syndrome,192.0,1.0
methiodal,3.41889603871,1.79260396325,C0066116,Organic Chemical,220.0,1.0
Monoiodotyrosine,-4.94395077379,6.44091826435,C0021996,"Amino Acid, Peptide, or Protein",146.0,1.0
KLHL15,-8.97619629502,-6.94249652636,C1537495,Gene or Genome,101.0,1.0
KLHL18,-15.4453729564,-4.14235050381,C1537497,Gene or Genome,45.0,1.0
JT3002,-10.3567793252,5.08352038503,C0675493,"Amino Acid, Peptide, or Protein",88.0,1.0
2C18E12,-0.303509659063,-1.51750878371,C1609395,Organic Chemical,180.0,1.0
ADAPT,-6.0041477696,15.2495448443,C1706477,Intellectual Product,132.0,1.0
GMCSFR,-11.3535353252,-12.3493860504,C1413750,Gene or Genome,79.0,1.0
lacto-N-neotetraose,-6.19059438886,0.110364890024,C0064595,Organic Chemical,124.0,1.0
quadruplets,6.66336021957,-10.5665258555,C0034373,Family Group,251.0,1.0
IGIV,-1.0154626049,-1.23698655397,C0085297,Immunologic Factor,180.0,1.0
IGIF,-19.0762213898,-0.891353428644,C1334109,Gene or Genome,9.0,1.0
IGIF,-19.0762213898,-0.891353428644,C3849701,"Amino Acid, Peptide, or Protein",9.0,1.0
thiazolidine-2-thione,-3.53562713576,4.59562296881,C0046306,Organic Chemical,164.0,1.0
Cannabinoid,-16.5235647136,4.16000095894,C0006864,Organic Chemical,31.0,1.0
IGIM,0.642828371454,0.48352778175,C0360506,Immunologic Factor,200.0,1.0
R-factors,5.22293745506,7.03121526673,C0034471,"Nucleic Acid, Nucleoside, or Nucleotide",241.0,1.0
narcolepsy,9.561378559,-12.9903640722,C0027404,Disease or Syndrome,287.0,1.0
Hinosan,0.396018991359,11.2556547869,C0121806,Organic Chemical,206.0,1.0
caecal,1.75270685807,-17.415658577,C0521375,Spatial Concept,209.0,1.0
phenylnitrene,-3.35538303473,3.51797131625,C0607556,Organic Chemical,163.0,1.0
DLP1,-14.1750992916,-2.87278480966,C1414119,Gene or Genome,46.0,1.0
molasses,6.60356965789,3.13252456873,C0026370,Food,258.0,1.0
matrigel,-2.98247777872,-9.30632113527,C0065749,"Amino Acid, Peptide, or Protein",156.0,1.0
matrigel,-2.98247777872,-9.30632113527,C0065749,"Indicator, Reagent, or Diagnostic Aid",156.0,1.0
SNRPD1,-10.8849305662,-6.98027309329,C1420289,Gene or Genome,82.0,1.0
NMBR,-16.4835123585,3.45029409627,C0053917,Receptor,30.0,1.0
p190ARhoGAP,-14.6050647402,-2.44062305956,C1415304,Gene or Genome,46.0,1.0
fetidin,-10.2336281295,-2.59148640306,C0534892,Pharmacologic Substance,84.0,1.0
S9977,-8.10415232061,9.36797650344,C0170614,Pharmacologic Substance,110.0,1.0
intravenous-fluid,1.31484511459,1.13671396475,C1289919,Substance,200.0,1.0
head-neck,6.10903318862,-14.2105339645,C0460004,Body Location or Region,249.0,1.0
Feldsher,12.8230017721,-5.29350134763,C0015760,Professional or Occupational Group,311.0,1.0
Gammabaculovirus,8.20808342865,1.982916594,C2652461,Virus,277.0,1.0
ATP6N1B,-8.22527018339,-9.05138806664,C1412686,Gene or Genome,100.0,1.0
isobutyramide,-4.36343710935,5.46903246646,C0063935,Pharmacologic Substance,146.0,1.0
Aitengidae,10.1420364231,7.2604839813,C3066301,Eukaryote,299.0,1.0
3-methoxydesaminokynurenine,-4.20168872204,12.7903239077,C1451912,"Amino Acid, Peptide, or Protein",150.0,1.0
homografts,2.13049070719,-10.6882910797,C0040739,Therapeutic or Preventive Procedure,213.0,1.0
Luffariella,18.3708858234,5.78095674449,C1677308,Eukaryote,355.0,1.0
Hemodialyzers,11.6155557022,-5.06411492539,C0022678,Medical Device,311.0,1.0
ICDT,3.70287328631,-12.5026125154,C0010927,Organic Chemical,231.0,1.0
sulfosulfuron,0.136827918999,11.6136425517,C1098964,Organic Chemical,206.0,1.0
myoclonia,8.5939891977,-13.3400797519,C0027063,Finding,268.0,1.0
LeukoScan,-1.29768054042,-4.64000837936,C0529256,Immunologic Factor,178.0,1.0
Dylox,0.887801116902,11.3067922174,C0702037,Organic Chemical,206.0,1.0
Dylox,0.887801116902,11.3067922174,C0702037,Pharmacologic Substance,206.0,1.0
sirna,-13.5082468304,-6.71616739155,C1099354,Biologically Active Substance,63.0,1.0
Hemangiomatosis,0.907434032976,-15.3196063435,C1384590,Neoplastic Process,191.0,1.0
Prevnar,4.92580908081,-1.62929134852,C0876134,Immunologic Factor,237.0,1.0
moves,6.84428022635,-8.91141096264,C0578671,Finding,252.0,1.0
cetraxate,0.909211814575,5.79050673647,C0055150,Pharmacologic Substance,203.0,1.0
Occurrences,6.12152106837,-7.16266575543,C2745955,Temporal Concept,253.0,1.0
trisoralen,4.31118559437,2.40470009573,C0702232,Organic Chemical,239.0,1.0
ICD9,10.1998626132,-4.28382688071,C2346503,Intellectual Product,292.0,1.0
cell-surface-receptor,-15.9918481711,-0.042779027019,C0034800,Receptor,29.0,1.0
Lento,7.16553709633,-5.39525967106,C2630983,Eukaryote,254.0,1.0
MAG-EPA,-10.1737347135,6.08862090136,C3849076,Organic Chemical,89.0,1.0
balagrin,0.628935286987,10.5951613351,C0052935,Pharmacologic Substance,205.0,1.0
haptoglobin-binding,-11.7399877722,-0.65943417238,C1622149,Molecular Function,66.0,1.0
Qualitative,8.82994852661,-6.91522948668,C0205556,Qualitative Concept,272.0,1.0
viqualine,1.15114473244,6.34934698653,C0148437,Organic Chemical,203.0,1.0
zimbabwe,15.7057600976,-4.49479388582,C0043476,Geographic Area,349.0,1.0
chalone,-3.06433669534,-10.151642642,C0007937,Biologically Active Substance,156.0,1.0
ZNC(C)PR,-11.4837035116,10.2939177821,C0299178,"Amino Acid, Peptide, or Protein",91.0,1.0
2-months,7.4186823804,-3.26883772426,C1442456,Temporal Concept,274.0,1.0
kartolin-4,0.0539330411103,12.7691903837,C1101151,Pharmacologic Substance,207.0,1.0
energy-metabolism,-10.0336838385,1.66277018646,C0014272,Physiologic Function,86.0,1.0
oil-red-O,-0.533236030307,-3.51983293671,C0069388,Organic Chemical,179.0,1.0
pirfenidone,0.182635948687,5.17747509066,C0298067,Pharmacologic Substance,202.0,1.0
Kikuyu,16.5714127809,-4.59827341022,C0337840,Population Group,349.0,1.0
Moya,13.5813662587,-0.463224044331,C2303040,Plant,332.0,1.0
"3,4'-dimethyl-8-methoxypsoralen",-4.13426437745,2.79000639814,C0526714,Pharmacologic Substance,144.0,1.0
GK11,-11.0196268717,11.1770497095,C0526927,Pharmacologic Substance,92.0,1.0
Thiaridae,12.8738121839,9.02354961709,C0323982,Eukaryote,319.0,1.0
NP-hapten,-3.26262032143,-5.51646860519,C0048309,Organic Chemical,158.0,1.0
SMUC,-9.79730694043,-8.45044463089,C1425507,Gene or Genome,100.0,1.0
splintered,5.75803935475,-14.4279121426,C0281985,Physical Object,249.0,1.0
HuP2,-8.12210963992,-10.9129497623,C1335293,"Amino Acid, Peptide, or Protein",98.0,1.0
BuPdG,-7.15963972186,5.02866123618,C0067154,Pharmacologic Substance,126.0,1.0
FR901724,-11.0524215169,11.5934069752,C0529802,Pharmacologic Substance,92.0,1.0
Luetzelburgia,3.54885667583,14.9047886925,C1017707,Plant,246.0,1.0
IMD2,-8.8972515192,-4.83272312992,C1565156,"Amino Acid, Peptide, or Protein",102.0,1.0
IMD1,-8.84053261753,-5.03194906794,C2698304,Gene or Genome,102.0,1.0
filipendula,6.83600785679,5.36311283073,C1001229,Plant,260.0,1.0
Gal-3,-6.14941948467,-6.07946256255,C3710772,"Amino Acid, Peptide, or Protein",120.0,1.0
rhodococcus,11.2874951992,1.43904538253,C0035496,Bacterium,314.0,1.0
U,6.90711102362,-4.59770557819,C1519795,Quantitative Concept,254.0,1.0
U,6.90711102362,-4.59770557819,C1880519,Quantitative Concept,254.0,1.0
Annamycin,-3.13989531999,1.21200109991,C0214529,Organic Chemical,162.0,1.0
type-3,-3.01972579612,-11.6406396235,C0441731,Classification,155.0,1.0
NKCD,-14.0683830727,-2.10578353529,C1708814,Gene or Genome,46.0,1.0
brain-tissue,1.95566191778,-7.61971528933,C0440746,Tissue,214.0,1.0
Agnosias,11.2817414023,-6.03620104922,C0001816,Mental or Behavioral Dysfunction,310.0,1.0
BVDU,-6.35130294553,6.45847896545,C0163272,"Nucleic Acid, Nucleoside, or Nucleotide",127.0,1.0
N-hydroxysuccinimido-biotin,-2.81164687121,-1.24124481851,C0053654,Organic Chemical,161.0,1.0
Lecidea,8.87347623393,4.96779345603,C1039294,Fungus,278.0,1.0
triethylene-thiophosphoramide,2.77172764111,2.32625054992,C0039871,Hazardous or Poisonous Substance,220.0,1.0
periodicals,10.5843720712,-6.52441418175,C0031082,Intellectual Product,291.0,1.0
Immediate,6.86054134109,-8.11719695422,C0205548,Temporal Concept,252.0,1.0
4-methylanisole,-3.57461511137,5.4008218023,C0048468,Organic Chemical,165.0,1.0
Haplotype,-5.85086230577,-12.7462328411,C0018591,Organism Attribute,135.0,1.0
HM-242,2.20863407977,10.0387743865,C2741871,Organic Chemical,224.0,1.0
ALDH3A1,-10.872393843,0.0295265529986,C1412336,Gene or Genome,86.0,1.0
Fuzzy-logic,7.6876269221,-5.46820187028,C0162586,Intellectual Product,272.0,1.0
8-CPT-AM,-10.4876386433,5.86817949753,C3711284,"Nucleic Acid, Nucleoside, or Nucleotide",89.0,1.0
GRG5,-14.1822399354,-6.87072840812,C1412268,Gene or Genome,44.0,1.0
hu14.18-IL2,-2.77523638797,-2.52570361743,C1529682,Pharmacologic Substance,160.0,1.0
SNF4435C,-4.90952359413,11.4389810662,C1097123,Organic Chemical,149.0,1.0
SNF4435C,-4.90952359413,11.4389810662,C1097123,Biologically Active Substance,149.0,1.0
Cadra,10.461135837,14.2250620246,C1000500,Eukaryote,302.0,1.0
9p-syndrome,-1.038172711,-14.6183338651,C0265428,Disease or Syndrome,172.0,1.0
NMU2R,-16.3852754891,3.18589476674,C1424293,Gene or Genome,30.0,1.0
BAEE,-4.87719761162,5.81689751018,C0053269,Pharmacologic Substance,146.0,1.0
health-benefit,13.3744943655,-6.93081779802,C0086387,Quantitative Concept,329.0,1.0
levo-tetrahydropalmatine,-8.66895927926,12.0061247023,C3661431,Pharmacologic Substance,111.0,1.0
Cystovirus,8.54332951441,6.36985833594,C0206043,Virus,279.0,1.0
APXL,-9.54858105094,-8.00209211576,C3889722,Gene or Genome,100.0,1.0
metalloprotein,-10.230912131,1.23447751793,C0025544,Biologically Active Substance,86.0,1.0
Ache,16.5158121405,-4.77405642941,C0234238,Sign or Symptom,349.0,1.0
anthraxin,0.80574993224,-5.86868979522,C0206845,Immunologic Factor,196.0,1.0
Manidipine,-7.90034674857,9.10777034976,C0065656,Pharmacologic Substance,110.0,1.0
inflammatory-response,-3.62125319754,-7.52379597607,C1155266,Pathologic Function,157.0,1.0
Balaka,16.2269057556,-3.30638595388,C1054937,Plant,350.0,1.0
animal-food,9.83078520942,-2.43497306248,C0003050,Food,293.0,1.0
Tiagabine,2.18770885509,7.5086354758,C0068897,Organic Chemical,223.0,1.0
Microtropis,3.41172475272,16.3165781231,C3394226,Plant,227.0,1.0
lipopolysaccharides,-3.11789630884,-2.22170263042,C0023810,Organic Chemical,160.0,1.0
G2-alpha-CyD,-7.6609951634,5.76054116656,C1579908,Organic Chemical,127.0,1.0
Acanthamoebiasis,12.6615356454,4.20441656259,C0033129,Disease or Syndrome,316.0,1.0
dyslipoproteinemia,-1.94949083574,-12.0423510286,C0598784,Pathologic Function,174.0,1.0
"L-663,536",-9.9640983672,7.42329083389,C0064511,Organic Chemical,90.0,1.0
RIT1,-9.27870696345,-5.47489298194,C1419390,Gene or Genome,101.0,1.0
RIT1,-9.27870696345,-5.47489298194,C1421887,Gene or Genome,101.0,1.0
Trastuzumab-MCC-DM1,-3.42722130519,-3.26032212591,C2935436,"Amino Acid, Peptide, or Protein",160.0,1.0
9-acridinecarboxaldehyde,-1.00292573173,7.44547479191,C0376744,Organic Chemical,185.0,1.0
dumping,8.81058346564,-3.1505459687,C0221542,Disease or Syndrome,274.0,1.0
5-HT2C,-16.5074881757,4.19033750435,C1415811,Gene or Genome,31.0,1.0
CYP2D5,-11.2658890646,0.399069862418,C1333193,Enzyme,86.0,1.0
CYP2D6,-11.2648666474,0.769899671845,C3887685,Enzyme,86.0,1.0
serum-folate,-4.18158829357,-2.62780032776,C0696231,Laboratory Procedure,141.0,1.0
aceglutamide,1.81906508279,0.41269961092,C0050407,"Amino Acid, Peptide, or Protein",219.0,1.0
mahmoodin,-2.52293716196,13.8379719645,C0651700,Organic Chemical,169.0,1.0
Homunculus,13.9056711128,6.73521287594,C1518715,Neoplastic Process,336.0,1.0
